wavelength,Filter A,Filter B,Radiation A,Radiation B,Radiation C,normalized_radiation_A,normalized_radiation_B,normalized_radiation_C
6230,,1.293117,0.0,0.7835513040286349,0.859715744262588,,4.6064519053264425e-05,0.0007521854128098712
6240,,1.270855,0.0,0.7818482451500656,0.8613794603089456,,4.517308490793806e-05,0.000753641036891993
6250,,1.262889,0.0,0.7801450915297963,0.8630301668520994,,4.4792143217110555e-05,0.0007550852786554786
6260,,1.252511,0.0,0.7784418949474322,0.8646678733516684,,4.4327070666239175e-05,0.0007565181463767697
6270,,1.238165,0.0,0.7767387065608513,0.869419685763618,,4.372348327226811e-05,0.0007606756181975787
6280,,1.218583,0.0,0.7750355769115059,0.871037241012111,,4.2937626710688064e-05,0.0007620908551179797
6290,,1.206391,0.0,0.7733325559297155,0.8726417815091819,,4.241462820174884e-05,0.0007634947051279555
6300,,1.191436,0.0,0.7716296929399168,0.8742333192148053,,4.179659778986442e-05,0.0007648871786915676
6310,,1.172453,0.0,0.7699270366658932,0.8758118666863985,,4.103990010471505e-05,0.0007662682867955943
6320,,1.157176,0.0,0.768224635235981,0.8773774370712663,,4.041559062567721e-05,0.0007676380409429197
6330,,1.145339,0.0,0.766522536188235,0.8866074927070026,,3.9913541053285246e-05,0.0007757136325032202
6340,,1.122333,0.0,0.7648207864755838,0.8881605995853384,,3.90249807677697e-05,0.0007770724820371681
6350,,1.105899,0.0,0.7631194324709402,0.889700659303094,,3.836800874366418e-05,0.0007784199163051604
6360,,1.097728,0.0,0.7614185199722937,0.8912276874270375,,3.799963807094572e-05,0.0007797559489269263
6370,,1.08519,0.0,0.759718094207775,0.8927417000814235,,3.748172202179309e-05,0.0007810805940099538
6380,,1.059362,0.0,0.758018199840683,0.8942427139406032,,3.650776999682248e-05,0.0007823938661430224
6390,,1.04511,0.0,0.7563188809744905,0.8957307462216778,,3.593587532717133e-05,0.0007836957803897768
6400,,1.032539,0.0,0.7546201811578213,0.9064984150174601,,3.542388278566107e-05,0.0007931166656675061
6410,,0.9823092,0.0,0.7529221433893964,0.9079756815258213,,3.3624788683133506e-05,0.0007944091606879095
6420,,0.9720862,0.0,0.7512248101229477,0.909439887405371,,3.319983938396479e-05,0.0007956902286586868
6430,,0.9744968,0.0,0.7495282232721107,0.9108910521716947,,3.32070036812022e-05,0.0007969598866544801
6440,,0.9654588,0.0,0.747832424215278,0.9123291958523074,,3.282459065543819e-05,0.0007982181521978306
6450,,0.9516969,0.0,0.7461374538004336,0.913754338979489,,3.2283363614076575e-05,0.0007994650432529103
6460,,0.9442808,0.0,0.7444433523499511,0.9151665025831774,,3.195906740308618e-05,0.0008007005782193038
6470,,0.9293107,0.0,0.7427501596653618,0.9164116786575477,,3.138086956114784e-05,0.0008017900118905745
6480,,0.9078743,0.0,0.7410579150320983,0.9177977152957963,,3.058715999306087e-05,0.0008030026877638132
6490,,0.8766307,0.0,0.739366657224202,0.9191708405859931,,2.9467128676440953e-05,0.0008042040671966537
6500,,0.8689325,0.0,0.7376764245090099,0.9205310774746304,,2.9141588902536603e-05,0.0008053941702655192
6510,,0.873795,0.0,0.7359872546518024,0.9218784493709071,,2.923756033868351e-05,0.0008065730174516652
6520,,0.8673164,0.0,0.734299184920425,0.9232129801398857,,2.8954221129490564e-05,0.000807740629635193
6530,,0.8546266,0.0,0.7326122520898818,0.9136570556892083,,2.8465044407517532e-05,0.0007993799278268551
6540,,0.8354171,0.0,0.7309264924468972,0.9149505774316852,,2.776120709684024e-05,0.0008005116602539239
6550,,0.8258114,0.0,0.7292419417944476,0.9162314825184793,,2.737876126760836e-05,0.0008016323540738409
6560,,0.8126011,0.0,0.7275586354562615,0.917499796269241,,2.6878602698172646e-05,0.0008027420314393607
6570,,0.7973945,0.0,0.7258766082812982,0.9187555444210385,,2.631463311328664e-05,0.0008038407148684459
6580,,0.787042,0.0,0.7241958946481829,0.919998753121881,,2.5912854089175406e-05,0.0008049284272386016
6590,,0.7798645,0.0,0.7225165284696246,0.9212294489242798,,2.5616997164292866e-05,0.000806005191781241
6600,,0.7658736,0.0,0.7208385431967939,0.9158582812753819,,2.5098997886278033e-05,0.000801305831577337
6610,,0.7620349,0.0,0.7191619718236797,0.9170554194070124,,2.4915112847270016e-05,0.0008023532357289305
6620,,0.7579243,0.0,0.7174868468914117,0.9182402154594516,,2.4722993658369678e-05,0.0008033898415067668
6630,,0.7435647,0.0,0.7158132004925496,0.9194126973391018,,2.4198015422625e-05,0.0008044156733268102
6640,,0.7172895,0.0,0.7141410642753493,0.920572893322764,,2.3288405912150532e-05,0.000805430755929095
6650,,0.7252807,0.0,0.7124704694479971,0.9217208320515291,,2.349277241380056e-05,0.0008064351143723817
6660,,0.7192902,0.0,0.7108014467828085,0.9228565425247275,,2.3244153170827926e-05,0.0008074287740288626
6670,,0.6994012,0.0,0.709134026620407,0.9239800540939123,,2.2548412964120692e-05,0.0008084117605788981
6680,,0.6852733,0.0,0.7074682388738651,0.9238236235958007,,2.204103785985347e-05,0.0008082748958772995
6690,,0.6810983,0.0,0.7058041130328184,0.9249213204099003,,2.1855224067800823e-05,0.0008092352964943219
6700,,0.6645464,0.0,0.7041416781675534,0.9260069250228763,,2.1273876949088245e-05,0.000810185117361753
6710,,0.6602297,0.0,0.7024809629330576,0.9270804680939639,,2.1085839603348267e-05,0.0008111243853040749
6720,,0.661954,0.0,0.700821995573051,0.9281419806048391,,2.10909827723445e-05,0.0008120531274278804
6730,,0.6579721,0.0,0.6991648039239792,0.9291914938539043,,2.0914540073895633e-05,0.0008129713711168739
6740,,0.6529151,0.0,0.6975094154189785,0.9302290394506119,,2.070465838437285e-05,0.0008138791440269048
6750,,0.6425261,0.0,0.6958558570918181,0.9370055167206496,,2.0326909010360854e-05,0.0008198080424875606
6760,,0.6296129,0.0,0.6942041555808042,0.93802548309647,,1.987110915122455e-05,0.0008207004349260714
6770,,0.617424,0.0,0.6925543371326636,0.9390335051503704,,1.9440106626408973e-05,0.000821582376997965
6780,,0.6150858,0.0,0.6909064276063901,0.9400296158827737,,1.9320404563650943e-05,0.0008224538975760832
6790,,0.6009433,0.0,0.6892604524770669,0.9410138485792516,,1.883120627331945e-05,0.0008233150257827515
6800,,0.5940763,0.0,0.6876164368396602,0.9419862368050989,,1.8571618716374845e-05,0.0008241657909850309
6810,,0.5901853,0.0,0.685974405412783,0.9429468143999586,,1.8405922213836564e-05,0.0008250062227900169
6820,,0.5838647,0.0,0.6843343825424266,0.9527462694990869,,1.816527017947901e-05,0.0008335799952586973
6830,,0.5800185,0.0,0.6826963922056728,0.9536921149698927,,1.800241362438387e-05,0.0008344075375837743
6840,,0.5777509,0.0,0.6810604580143644,0.9546261431434159,,1.7889062403421624e-05,0.0008352247406790604
6850,,0.5727283,0.0,0.6794266032187621,0.9555483892309574,,1.769100370074842e-05,0.0008360316353517464
6860,,0.5650475,0.0,0.6777948507111591,0.9564588886943078,,1.7411833482082322e-05,0.0008368282526281821
6870,,0.5563009,0.0,0.6761652230294785,0.9573576772406098,,1.7101093239681405e-05,0.000837614623749382
6880,,0.5595726,0.0,0.674537742360837,0.9582447908172531,,1.7160264504233947e-05,0.0008383907801665579
6890,,0.5618948,0.0,0.6729124305450792,0.9591202656068264,,1.7189959212239908e-05,0.0008391567535367033
6900,,0.5593147,0.0,0.6712893090782908,0.964199868359963,,1.7069753381281705e-05,0.0008436010167938052
6910,,0.5488442,0.0,0.6696683991162754,0.9650559179082496,,1.6709758255666767e-05,0.0008443499945660059
6920,,0.5432453,0.0,0.6680497214780123,0.9659003879500287,,1.649932005609546e-05,0.0008450888411571266
6930,,0.5500923,0.0,0.6664332966490798,0.9667333157219122,,1.6666850332445495e-05,0.0008458175891463499
6940,,0.5538989,0.0,0.6648191447850531,0.9675547386720729,,1.67415360449726e-05,0.0008465362712979581
6950,,0.5515791,0.0,0.6632072857148795,0.9683646944554536,,1.6631000348425753e-05,0.0008472449205571415
6960,,0.5486289,0.0,0.6615977389442163,0.9691632209290203,,1.6501900936842186e-05,0.0008479435700458449
6970,,0.5439757,0.0,0.6599905236587547,0.9699503561470484,,1.6322191984928183e-05,0.0008486322530586441
6980,,0.5435699,0.0,0.6583856587275057,0.9576668618261414,,1.6270355581315814e-05,0.0008378851365748763
6990,,0.5422482,0.0,0.656783162706066,0.9584210450018318,,1.619128852803653e-05,0.0008385449890751089
7000,,0.5434877,0.0,0.6551830538398522,0.9591641039189225,,1.61887627326176e-05,0.0008391951087013039
7010,,0.5442486,0.0,0.6535853500673129,0.9598960768528831,,1.617189496022594e-05,0.000839835528941565
7020,,0.5437326,0.0,0.651990069023112,0.9606170022513126,,1.6117127266054193e-05,0.0008404662834345956
7030,,0.5388808,0.0,0.6503972280412851,0.9613269187295694,,1.5934288428153496e-05,0.0008410874059658761
7040,,0.5349358,0.0,0.6488068441583738,0.9620258650664388,,1.577895974924947e-05,0.0008416989304638728
7050,,0.5323437,0.0,0.6472189341165274,0.962713880199849,,1.5664069988259913e-05,0.0008423008909962898
7060,,0.5376241,0.0,0.6456335143665872,0.9612561864317818,,1.5780693214616956e-05,0.0008410255206241624
7070,,0.5407519,0.0,0.6440506010711337,0.961920980172675,,1.5833587491343597e-05,0.000841607164217134
7080,,0.5443125,0.0,0.6424702101075224,0.962574984398557,,1.5898735540507333e-05,0.000842179367811063
7090,,0.5471314,0.0,0.6408923570708799,0.9632182385543326,,1.59418241580393e-05,0.0008427421659172194
7100,,0.5492355,0.0,0.639317057277087,0.9638507822229623,,1.5963796180008403e-05,0.0008432955931676608
7110,,0.5507008,0.0,0.637744325765726,0.9644726551214421,,1.596700983682119e-05,0.0008438396843117162
7120,,0.5581471,0.0,0.6361741773030106,0.965083897096828,,1.6143064859795392e-05,0.0008443744742125069
7130,,0.5598089,0.0,0.6346066263846892,0.9656845481223066,,1.6151233043022114e-05,0.0008448999978435088
7140,,0.5629219,0.0,0.6330416872389211,0.9738680526444536,,1.6200996840786623e-05,0.0008520599373564258
7150,,0.5710024,0.0,0.6314793738291274,0.9744521968400949,,1.6392997986599907e-05,0.0008525710187759196
7160,,0.5739462,0.0,0.6299196998568254,0.9750257884431636,,1.6436814640175406e-05,0.0008530728674853539
7170,,0.5712555,0.0,0.6283626787644258,0.975588868210619,,1.631932002693446e-05,0.0008535655191439455
7180,,0.5743963,0.0,0.6268083237380183,0.9761414770073396,,1.6368454330954538e-05,0.0008540490095053326
7190,,0.5802106,0.0,0.6252566477101258,0.9766836558024009,,1.6493212664665794e-05,0.0008545233744143174
7200,,0.5823432,0.0,0.6237076633624347,0.977215445665405,,1.651282472071744e-05,0.0008549886498036555
7210,,0.5846584,0.0,0.6221613831285049,0.9777368877628424,,1.6537373205118394e-05,0.0008554448716908722
7220,,0.5913064,0.0,0.6206178191964563,0.9785796562101748,,1.6683920154754305e-05,0.0008561822295172123
7230,,0.6016261,0.0,0.6190769835116279,0.9790806964441262,,1.6932949329294083e-05,0.0008566206013368797
7240,,0.6163496,0.0,0.6175388877792153,0.9795715094916678,,1.730424725512913e-05,0.0008570500251519504
7250,,0.6235865,0.0,0.6160035434668871,0.9800521368853777,,1.7463898444705808e-05,0.0008574705373002484
7260,,0.6259871,0.0,0.6144709618073764,0.9805226202371784,,1.748751218037096e-05,0.0008578821741890178
7270,,0.6293558,0.0,0.6129411538010505,0.9809830012349364,,1.7537848037665774e-05,0.0008582849722919483
7280,,0.6406988,0.0,0.6114141302184555,0.9814333216391057,,1.7809456421872555e-05,0.0008586789681462376
7290,,0.6496164,0.0,0.609889901602842,0.9818736232794053,,1.8012322126786877e-05,0.0008590641983496855
7300,,0.6538994,0.0,0.6083684782726643,0.9823039480515378,,1.8085850006430673e-05,0.000859440699557822
7310,,0.6589277,0.0,0.6068498703240619,0.9853886375564469,,1.8179432023294793e-05,0.0008621395665544135
7320,,0.6676942,0.0,0.6053340876333142,0.9858002474403588,,1.8375282159984772e-05,0.0008624996936691175
7330,,0.6765564,0.0,0.6038211398592773,0.9862019797999663,,1.8572638368496364e-05,0.0008628511787067791
7340,,0.6874934,0.0,0.6023110364457948,0.9865938768770667,,1.8825678451652945e-05,0.0008631940586257349
7350,,0.6991051,0.0,0.600803786624093,0.9869759809637388,,1.909573652225181e-05,0.0008635283704283137
7360,,0.7138672,0.0,0.5992993994151458,0.9873483343992763,,1.945013198137059e-05,0.0008638541511581538
7370,,0.7309919,0.0,0.5977978836320279,0.987710979567162,,1.9866813738357915e-05,0.0008641714378975558
7380,,0.7455143,0.0,0.5962992478822385,0.9880639588920704,,2.0210707745102526e-05,0.0008644802677648596
7390,,0.7586005,0.0,0.5948035005700105,0.9884073148369268,,2.051388528787279e-05,0.0008647806779118716
7400,,0.7736005,0.0,0.5933106498985943,0.9922498801801996,,2.086700730030637e-05,0.0008681426282056373
7410,,0.7863582,0.0,0.5918207038725205,0.9925752675256238,,2.115786570909306e-05,0.000868427317204733
7420,,0.8059896,0.0,0.5903336702998485,0.992891125382057,,2.1631581619801264e-05,0.0008687036686310225
7430,,0.8236233,0.0,0.588849556794381,0.9931974964876902,,2.2049272200400242e-05,0.0008689717198771485
7440,,0.8366399,0.0,0.5873683707778781,0.9934944236048012,,2.234140139199131e-05,0.0008692315083568281
7450,,0.8366399,0.0,0.5858901194822324,0.9937819495170067,,2.2285173976288766e-05,0.0008694830715024482
7460,,0.8580004,0.0,0.584414809951633,0.9940601170265448,,2.2796595101295106e-05,0.0008697264467626881
7470,,0.8850186,0.0,0.5829424490447099,0.9943289689515873,,2.3455211940291497e-05,0.0008699616716001677
7480,,0.9084245,0.0,0.5814730434366546,0.9945885481235994,,2.4014840515511467e-05,0.0008701887834891378
7490,,0.9272325,0.0,0.5800065996213261,0.9966816307696703,,2.445022516465389e-05,0.0008720200704519355
7500,,0.9535927,0.0,0.5785431239133317,0.9969232396732426,,2.5081871371041416e-05,0.0008722314597327354
7510,,0.9860014,0.0,0.5770826224500931,0.9971556874341793,,2.5868831412445804e-05,0.0008724348337155706
7520,,1.009974,0.0,0.5756251011938915,0.9973790169906731,,2.6430854254529445e-05,0.0008726302299680704
7530,,1.039793,0.0,0.5741705659338944,0.9975932712814696,,2.71424531484495e-05,0.0008728176860583474
7540,,1.079221,0.0,0.5727190222881587,0.997798493243408,,2.8100450191609925e-05,0.0008729972395528466
7550,,1.11937,0.0,0.5712704757056267,0.9979947258090075,,2.9072121503144804e-05,0.0008731689280142331
7560,,1.147143,0.0,0.5698249314680889,0.9981820119040737,,2.971804859535188e-05,0.0008733327889992983
7570,,1.183518,0.0,0.5683823946921374,0.998360394445339,,3.058276637698977e-05,0.0008734888600568951
7580,,1.183518,0.0,0.5669428703311012,0.9988655800876232,,3.0505310358579135e-05,0.000873930858791271
7590,,1.227794,0.0,0.5655063631769568,0.9990263382455901,,3.156634400069628e-05,0.0008740715098636981
7600,,1.276853,0.0,0.5640728778622289,0.9991783185727032,,3.274442749669068e-05,0.0008742044810066036
7610,,1.328707,0.0,0.5626424188618669,0.9993215639408869,,3.3987793952535625e-05,0.0008743298097296373
7620,,1.38145,0.0,0.5612149904951041,0.9994561172016754,,3.5247288710701854e-05,0.0008744475335246085
7630,,1.439357,0.0,0.5597905969273043,0.9995820211840408,,3.663155929067386e-05,0.0008745576898635868
7640,,1.50808,0.0,0.5583692421717859,0.9996993186922529,,3.828310457983498e-05,0.0008746603161970289
7650,,1.585061,0.0,0.5569509300916294,0.9998080525037673,,4.013508584116615e-05,0.0008747554499519311
7660,,1.663318,0.0,0.5555356644014704,0.9999082653671446,,4.200959693833551e-05,0.0008748431285300094
7670,,1.663318,0.0,0.554123448669272,1.0,,4.1902805210096875e-05,0.0008749233893059039
7680,,1.742126,0.0,0.5527142863180793,0.9984029342978883,,4.377655026524993e-05,0.0008735260791688681
7690,,1.834312,0.0,0.5513081806277658,0.9984777146294231,,4.597576097750579e-05,0.000873591506229988
7700,,1.944903,0.0,0.5499051347367507,0.9985441587078648,,4.86235880580348e-05,0.0008736496397082975
7710,,2.066315,0.0,0.5485051516437088,0.9986023090355665,,5.1527434690235816e-05,0.0008737005167900995
7720,,2.196171,0.0,0.5471082342092602,0.9986522080741767,,5.462616168902236e-05,0.0008737441746260834
7730,,2.344603,0.0,0.5457143851576419,0.9986938982427598,,5.816958971535501e-05,0.0008737806503296808
7740,,2.509142,0.0,0.5443236070783699,0.9987274219159515,,6.2093149988888e-05,0.0008738099809754518
7750,,2.509142,0.0,0.5429359024278773,0.9987528214221278,,6.193484902254592e-05,0.0008738322035974822
7760,,2.693221,0.0,0.5415512735311416,0.998770139041623,,6.630905763212816e-05,0.0008738473551878257
7770,,2.893857,0.0,0.5401697225832947,0.9915511237588069,,7.106709880868171e-05,0.0008675312698691332
7780,,3.127723,0.0,0.5387912516512161,0.9915523949778807,,7.66143464888721e-05,0.0008675323820884338
7790,,3.391669,0.0,0.5374158626751135,0.991545768419314,,8.286768859624391e-05,0.0008675265843573531
7800,,3.696212,0.0,0.5360435574700833,0.9915312858493545,,9.007789643063584e-05,0.0008675139132181582
7810,,4.049391,0.0,0.5346743377276613,0.9915089889780375,,9.843291254370549e-05,0.0008674944051639346
7820,,4.049391,0.0,0.5333082050173559,0.9914789194575621,,9.818140912918203e-05,0.0008674680966371655
7830,,4.455552,0.0,0.5319451607881615,0.9914411188806843,,0.00010775307216072291,0.0008674350240283259
7840,,4.92548,0.0,0.5305852063700669,0.9913956287791474,,0.00011881327830283266,0.0008673952236745094
7850,,5.478076,0.0,0.5292283429755399,0.9913424906221335,,0.00013180516534979552,0.0008673487318580733
7860,,6.1327,0.0,0.5278745717010019,0.9912817458147359,,0.00014717828725748232,0.0008672955848053023
7870,,6.910207,0.0,0.5265238935282879,0.9849958597209134,,0.0001654132990959079,0.0008617959160393043
7880,,6.910207,0.0,0.5251763093260868,0.9849205012484563,,0.0001649899406283522,0.0008617299831491692
7890,,7.828815,0.0,0.5238318198513779,0.9848377068789925,,0.00018644433349514507,0.0008616575444188225
7900,,8.934541,0.0,0.5224904257508398,0.9847475174884774,,0.00021223248788423637,0.0008615786356115935
7910,,10.25995,0.0,0.5211521275622587,0.9846499738819622,,0.00024309220985512878,0.0008614932924287761
7920,,11.85127,0.0,0.5198169257159118,0.9845451167922208,,0.00028007644877010786,0.0008614015505084269
7930,,13.7354,0.0,0.5184848205359447,0.9844329868784036,,0.00032377151682893814,0.0008613034454241873
7940,,13.7354,0.0,0.5171558122417284,0.984313624724699,,0.00032294160819081855,0.0008611990126841132
7950,,15.94356,0.0,0.5158299009492096,0.984187070839044,,0.00037389796019648215,0.0008610882877295461
7960,,18.4459,0.0,0.5145070866722412,0.9840533656518259,,0.00043147187611855943,0.0008609713059339775
7970,,21.12327,0.0,0.5131873693239034,0.9805553939409805,,0.0004928314237767909,0.0008579108486690284
7980,,23.7262,0.0,0.5118707487178119,0.980408011722077,,0.000552140725214895,0.000857781900518542
7990,,25.86477,0.0,0.5105572245694076,0.9802536230033768,,0.0006003635667501914,0.0008576468222175062
8000,,25.86477,0.0,0.5092467964972414,0.9800922677558614,,0.0005988226361090888,0.0008575056487374678
8010,,27.07228,0.0,0.5079394640242394,0.9799239858671606,,0.0006251699170497301,0.0008573584149770468
8020,,27.01207,0.0,0.506635226578958,0.9797488171404107,,0.0006221778300802296,0.0008572051557609384
8030,,25.6447,0.0,0.5053340834968264,0.9795668012931243,,0.0005891657559598316,0.0008570459058389233
8040,,23.28357,0.0,0.5040360340213762,0.9793779779560785,,0.0005335466999419157,0.000856880699884895
8050,,23.28357,0.0,0.5027410773054594,0.9791823866722333,,0.0005321759251645002,0.0008567095724959145
8060,,20.39341,0.0,0.5014492124124503,0.978980066895651,,0.00046491984718964027,0.0008565325581912635
8070,,17.42655,0.0,0.5001604383174416,0.9787710579904603,,0.0003962616429772312,0.0008563496914115389
8080,,14.67877,0.0,0.498874753908422,0.9785553992298207,,0.0003329219842569191,0.0008561610065177467
8090,,12.28081,0.0,0.49759215798744527,0.9783331297949128,,0.0002778189220192205,0.0008559665377904179
8100,,12.28081,0.0,0.4963126492717888,0.9781042887739528,,0.0002771045383088027,0.0008557663194287473
8110,,10.26567,0.0,0.495036226395094,0.9778689151612154,,0.00023103914197346808,0.000855560385549738
8120,,8.604772,0.0,0.4937628879085019,0.9776270478560867,,0.00019316084387684967,0.0008553487701873725
8130,,7.246421,0.0,0.49249263228177553,0.9773787256621271,,0.00016224995386002354,0.0008551315072917935
8140,,7.246421,0.0,0.49122545790440486,0.9771239872861563,,0.00016183248774828002,0.0008549086307285029
8150,,6.139677,0.0,0.4899613630867111,0.9768628713373602,,0.00013676300684238994,0.0008546801742775802
8160,,5.234087,0.0,0.48870034606092977,0.976595416326407,,0.00011629066819126833,0.0008544461716329103
8170,,4.490245,0.0,0.48744240498228636,0.9763216606645898,,9.950722797938822e-05,0.0008542066564014315
8180,,3.875076,0.0,0.48618753793006336,0.9760416426629839,,8.565354251135625e-05,0.0008539616621023998
8190,,3.875076,0.0,0.48493574290865166,0.9740850396822118,,8.543300893178636e-05,0.0008522497843909367
8200,,3.362243,0.0,0.4836870178485944,0.9737931121265715,,7.393580596216978e-05,0.000851994370144524
8210,,2.930052,0.0,0.48244136060761966,0.9734950470794443,,6.426598136356124e-05,0.000851733586063258
8220,,2.564842,0.0,0.48119876897165903,0.9731908823780537,,5.611079301430786e-05,0.00085146746525181
8230,,2.564842,0.0,0.47995924065586115,0.97288065575563,,5.5966256242296274e-05,0.0008511960407238661
8240,,2.258864,0.0,0.4787227733055897,0.9725644048406621,,4.916266919397502e-05,0.0008509193454014713
8250,,1.998205,0.0,0.4774893644974135,0.9722421671561781,,4.337755071598711e-05,0.0008506374121144004
8260,,1.769007,0.0,0.4762590117400866,0.9719139801190385,,3.8303110212958825e-05,0.0008503502735995401
8270,,1.769007,0.0,0.4750317124755172,0.9715798810392416,,3.8204404723222616e-05,0.0008500579625002802
8280,,1.572437,0.0,0.47380746407972457,0.971239907119251,,3.387165636323875e-05,0.0008497605113659264
8290,,1.403747,0.0,0.4725862638637903,0.9708940954533346,,3.0159991700738473e-05,0.0008494579526511213
8300,,1.259954,0.0,0.4713681090747965,0.9682124825234748,,2.7000771179294677e-05,0.0008471117467777218
8310,,1.129446,0.0,0.4701529968967547,0.9678559641728925,,2.4141595154593036e-05,0.0008467998205340806
8320,,1.129446,0.0,0.46894092445152347,0.9674937324528581,,2.4079357197026136e-05,0.000846482895529874
8330,,1.013987,0.0,0.4677318887997213,0.9671258239305693,,2.1562079817664594e-05,0.0008461610037585986
8340,,0.911561,0.0,0.4665258869416225,0.9667522750622242,,1.9334046804377778e-05,0.0008458341771166347
8350,,0.911561,0.0,0.46532291581805196,0.9663731221924566,,1.9284192550501534e-05,0.0008455024474027526
8360,,0.8224274,0.0,0.4641229723112635,0.9659884015537789,,1.7353693310580924e-05,0.0008451658463176246
8370,,0.7462872,0.0,0.46292605324580893,0.9655981492660444,,1.570648118628659e-05,0.0008448244054633556
8380,,0.676733,0.0,0.46173215538940643,0.9652024013359186,,1.4205900132454558e-05,0.0008444781563430192
8390,,0.676733,0.0,0.46054127545379003,0.9648011936563755,,1.416926087907433e-05,0.0008441271303602178
8400,,0.6110991,0.0,0.4593534100955535,0.9643945620061901,,1.2762033230815348e-05,0.0008437713588186385
8410,,0.5544645,0.0,0.45816855591698785,0.967793676819031,,1.1549423534418216e-05,0.0008467453238713292
8420,,0.4973041,0.0,0.4569867094669037,0.9673746540087844,,1.0332059337560324e-05,0.0008463787110139918
8430,,0.4973041,0.0,0.45580786724145295,0.9669502928520808,,1.0305406772899993e-05,0.0008460074275124788
8440,,0.4513564,0.0,0.4546320256849343,0.9665206288058408,,9.32912501029346e-06,0.0008456315043888796
8450,,0.4069268,0.0,0.4534591811905948,0.9660856972100398,,8.38910779666589e-06,0.0008452509725629652
8460,,0.375144,0.0,0.4522893301014202,0.9656455332872933,,7.713928862756041e-06,0.0008448658628518257
8470,,0.375144,0.0,0.4511224687109186,0.9652001721424464,,7.694027695162705e-06,0.000844476205969511
8480,,0.34528,0.0,0.449958593263894,0.9647496487621754,,7.063261017692453e-06,0.0008440820325266829
8490,,0.3080176,0.0,0.4487976999572133,0.9642939980146135,,6.284741762400558e-06,0.0008436833730302862
8500,,0.3080176,0.0,0.4476397849405635,0.96383325464897,,6.268526891283474e-06,0.0008432802578832171
8510,,0.2761519,0.0,0.4464848443172012,0.9633674532951835,,5.605521717016962e-06,0.000842872717384019
8520,,0.2543778,0.0,0.4453328741446948,0.962896628463568,,5.150213641371131e-06,0.0008424607817265726
8530,,0.2303106,0.0,0.4441838704356568,0.9639038488825901,,4.65091061566386e-06,0.0008433420224293615
8540,,0.2303106,0.0,0.44303782915847,0.9634223393095247,,4.6389107752895815e-06,0.0008429207384417119
8550,,0.2076506,0.0,0.4418947462380056,0.9629359014860857,,4.171702318403235e-06,0.0008424951426125421
8560,,0.188283,0.0,0.4407546175563311,0.9624445694933036,,3.772847599174595e-06,0.0008420652647601428
8570,,0.188283,0.0,0.4396174389534154,0.9619483772908466,,3.763113381106432e-06,0.0008416311345966218
8580,,0.1759642,0.0,0.4384832062278192,0.9614473587167316,,3.5078302286709234e-06,0.000841192781727652
8590,,0.160751,0.0,0.43735191513738575,0.9609415474870707,,3.1962886904665466e-06,0.0008407502356522481
8600,,0.1512852,0.0,0.43622356139991625,0.9604309771958033,,3.00031494342521e-06,0.0008403035257625335
8610,,0.1512852,0.0,0.4350981406938452,0.9599156813144585,,2.9925743790429724e-06,0.0008398526813435319
8620,,0.1351375,0.0,0.4339756486589028,0.9593956931919186,,2.6662601611365256e-06,0.0008393977315729606
8630,,0.1125847,0.0,0.43285608089677224,0.9588710460541918,,2.215563389512645e-06,0.0008389387055210309
8640,,0.1125847,0.0,0.43173943297173994,0.9583417730041991,,2.209847854093687e-06,0.0008384756321502631
8650,,0.1030985,0.0,0.43062570041133713,0.9601002597101899,,2.018429451921407e-06,0.0008400141732991179
8660,,0.1001787,0.0,0.42951487870697747,0.9595605450185477,,1.9562073510853315e-06,0.0008395419642918482
8670,,0.1001787,0.0,0.4284069633145846,0.9590162921474564,,1.9511613972839078e-06,0.0008390657847252335
8680,,0.08820074,0.0,0.4273019496552133,0.9584675337835932,,1.713437965213328e-06,0.0008385856631976123
8690,,0.07579125,0.0,0.4261998331156635,0.9579143024893321,,1.4685665345826686e-06,0.0008381016281985672
8700,,0.07579125,0.0,0.4251006090490906,0.9573566307025831,,1.4647789130193848e-06,0.0008376137081087846
8710,,0.06601426,0.0,0.4240042727756044,0.9567945507366538,,1.2725336480017489e-06,0.0008371219311999327
8720,,0.06482601,0.0,0.4229108195828646,0.956228094780107,,1.2464055386909896e-06,0.0008366263256345383
8730,,0.06420005,0.0,0.4218202447266674,0.9556572948966309,,1.2311871323634424e-06,0.000836126919465872
8740,,0.06420005,0.0,0.42073254343152877,0.9550821830249288,,1.2280124060311454e-06,0.0008356237406378523
8750,,0.05961344,0.0,0.41964771089125646,0.9545027909786,,1.137340028273188e-06,0.0008351168169849415
8760,,0.05222875,0.0,0.41856574226951976,0.9539191504460462,,9.938814720476128e-07,0.0008346061762320632
8770,,0.05222875,0.0,0.41748663270041225,0.9562578242524921,,9.913191338083913e-07,0.0008366523366452797
8780,,0.04956082,0.0,0.4164103772890043,0.9556639638612028,,9.382559117625721e-07,0.0008361327542989584
8790,,0.04713946,0.0,0.4153369711118966,0.9550659365443454,,8.901157320430722e-07,0.0008356095262119959
8800,,0.04713946,0.0,0.41426640921775926,0.954463773584415,,8.878213926262213e-07,0.0008350826797541793
8810,,0.03920812,0.0,0.41319868662787046,0.9538575061379412,,7.365398234381709e-07,0.0008345522421850845
8820,,0.02836901,0.0,0.4121337983366487,0.9532471652354463,,5.315494759286142e-07,0.0008340182406540417
