,Current_Time,dt,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_warm,dT_warm,Rt,dRt,PSI,T_core,T_db,T_r,q_total_irradiance,q_irradiance_0,q_irradiance_1,q_irradiance_2,q_irradiance_3,q_irradiance_4,q_irradiance_5,q_irradiance_6,q_irradiance_7,q_irradiance_8,q_irradiance_9,q_irradiance_10,q_irradiance_11,q_irradiance_12,q_irradiance_13,q_irradiance_14,q_irradiance_15,q_irradiance_16,q_irradiance_17,q_irradiance_18,q_irradiance_19,q_irradiance_20,q_irradiance_21,q_irradiance_22,q_irradiance_23,q_irradiance_24,q_irradiance_25,q_irradiance_26,q_irradiance_27,q_irradiance_28,q_irradiance_29,q_irradiance_30,q_irradiance_31,q_irradiance_32,q_irradiance_33,q_irradiance_34,q_irradiance_35
392,392.0,0.05,34.271337552668,34.21400544794276,34.15665173020097,34.09926204794825,34.04182213532213,33.984317846059284,33.92673518717788,33.86906035229498,33.81127975449959,33.75338005870308,33.695348213390034,33.63717148169372,33.57883747172245,33.520334166064394,33.46164995040069,33.40277364115871,33.34369451213964,33.2844023200569,33.2248873289247,33.16514033323858,33.10515267989273,33.044916288781984,32.9844236720393,32.9236679518631,32.86264287689184,32.8013428370869,32.7397628770884,32.67789870801207,32.61574671765914,32.55330397911488,32.49056825771542,32.427538016366185,32.36421241919933,32.300591333561414,32.236675330326676,32.172465682535176,32.35360890492635,-3.8288058360791416e-05,64.6643351844886,-0.0012668462812541748,,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,393.0,0.05,34.27131897636518,34.213949763264694,34.156559069733575,34.099132632317186,34.041656272667495,33.984115931301844,33.92649770107869,33.86878786031056,33.81097290543547,33.75303958316885,33.694974922059586,33.63676626337489,33.578401291240525,33.51986806196467,33.461155032475475,33.40225108780466,33.34314556755171,33.28382829126568,33.22428958268406,33.16452029277114,33.104511821500864,33.04425613833243,32.983745801329746,32.92297397487942,32.86193444596485,32.80062163895786,32.73903062889253,32.67715715318977,32.61499762180453,32.55254912577165,32.489809444129925,32.42677704920795,32.3634511102591,32.299831495437125,32.23591877210745,32.17171420549372,32.352847841122106,-3.805319021203957e-05,64.66307610920673,-0.0012590752818795181,,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,394.0,0.05,34.271300514019394,34.21389442018639,34.15646697769523,34.09900401059093,34.04149142750296,33.98391525519693,33.92626167184493,33.86851703993536,33.810667938743904,33.752701196288164,33.694603920690135,33.636363530871584,33.57796778650939,33.51940481717945,33.46066315061981,33.40173174004564,33.342599990451085,33.283257783835296,33.223695503292674,33.163904055909825,33.1038748944148,33.04360003752709,32.9830720889598,32.92228425502889,32.8612303608275,32.79990486492678,32.73830287256839,32.67642014731704,32.61425312114554,32.55179890292821,32.48905528532253,32.42602075002248,32.362694471371356,32.299076318325156,32.23516685476213,32.17096733813754,32.35209144586366,-3.781976292245304e-05,64.66182475725417,-0.0012513519525612082,,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,395.0,0.05,34.27128216493151,34.21383941661211,34.156375450598595,34.098876177898816,34.04132759358613,33.98371581014529,33.92602709053862,33.868247880913955,33.81036484287641,33.75236488524698,33.694235195232594,33.63596326893314,33.577536941113095,33.518944414166604,33.46017428620716,33.401215578215094,33.34205776017799,33.28269077616199,33.223105068254235,33.16329159931933,33.103241874515824,33.042947961521286,32.98240250941796,32.92159876619397,32.8605305948184,32.799192487851975,32.73757958055859,32.67568766248642,32.61351318749111,32.55105328217708,32.488305752736935,32.42526909017271,32.36194247388643,32.29832577363152,32.23441954982048,32.17022505218795,32.351339690510606,-3.758776765252492e-05,64.66058108125038,-0.001243676003781502,,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,396.0,0.05,34.2712639284067,34.213784750458984,34.15628448497772,34.09874912940006,34.04116476471296,33.98351758859435,33.92579394827662,33.867980373053804,33.810063606355335,33.752030637309865,33.69386873172405,33.63556546240245,33.57710873873644,33.51848683549166,33.45968842072532,33.40070258276715,33.34151885619944,33.28212724677456,33.222518255210446,33.16268289980754,33.10261273783321,33.04229988562278,32.981737037349305,32.92091748241742,32.859835121439815,32.798484480758276,32.736860725474806,32.67495967096169,32.61277779282317,32.550312235285034,32.48756081799208,32.42452204119731,32.36119508933049,32.29757983293768,32.23367682898698,32.16948731953985,32.35059254659836,-3.7357195612486294e-05,64.65934503411073,-0.0012360471396561934,,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,397.0,0.05,34.27124580375436,34.21373041965689,34.1561940773879,34.098622860283605,34.041002934717405,33.98332058303784,33.9255622362303,33.867714506224914,33.809764217773456,33.75169843981953,33.693504516287305,33.63517009621541,33.57668316316431,33.51803206382711,33.459205535775645,33.40019273427584,33.34098325810842,33.28156717433352,33.22193504194019,33.16207793432462,33.10198746054332,33.041655785290835,32.98107564755445,32.92024037790123,32.85914391435656,32.79778081683607,32.73614628009683,32.67423614517685,32.61204690929559,32.549575734192175,32.48682045288107,32.42377957480955,32.3604522894044,32.2968384679995,32.23293866413972,32.16875411226052,32.34984998583692,-3.7128038071898574e-05,64.65811656903331,-0.0012284650774176953,,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,398.0,0.05,34.27122779028815,34.21367642214844,34.15610422440558,34.09849736576786,34.040842097471305,33.98312478601554,33.92533194562518,33.86745027035945,33.80946666579353,33.75136828019633,33.69314253513027,33.63477715540035,33.57626019828108,33.51758008195176,33.45872561307238,33.399686013434405,33.340450945623125,33.28101053763032,33.221355406358704,33.16147667996217,33.101366018968655,33.0410156361353,32.980418314988654,32.919567427005724,32.85845694739506,32.79708146944022,32.73543621737145,32.67351705773503,32.61132050923312,32.548843751010715,32.486084629370055,32.423041662896324,32.359714045982706,32.29610165074613,32.23220502732938,32.16802540258871,32.349111980109946,-3.690028634864007e-05,64.65689563950941,-0.001220929523896075,,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,399.0,0.05,34.27120988732594,34.21362275588884,34.1560149226282,34.0983726411006,34.040682246884046,33.982930190112995,33.9251030677406,33.86718765545131,33.80917093914787,33.7510401459378,33.692782774545485,33.63438662507744,33.575839828069995,33.51713087275007,33.45824863444195,33.39918240105452,33.33992189858619,33.28045731558659,33.220779326516755,33.160879113952376,33.10074838957707,33.040379413915694,32.979765014760844,32.91889860424852,32.85777419454236,32.79638641208913,32.734730510411474,32.672802381407514,32.61059856513031,32.54811625802406,32.485353319597245,32.42230827751701,32.35898033111252,32.295369353279,32.231475890778086,32.16730116293345,32.3483785014736,-3.6673931817432506e-05,64.65568219931167,-0.0012134401977448306,,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,400.0,0.05,34.27119209418978,34.21356941884587,34.155926168674085,34.09824868155875,34.04052337690241,33.982736787961265,33.92487559390943,33.8669266515558,33.8088770266379,33.75071402461818,33.69242522090957,33.63399849045814,33.575422036612565,33.51668441921153,33.45777458182232,33.398681878065624,33.33939609696396,33.27990748725324,33.22020678059975,33.16028521366711,33.10013454898077,33.03974709454027,32.97911572213271,32.91823388430364,32.8570956299451,32.79569561846366,32.734029132494676,32.672092089132605,32.6098810496505,32.54739322768563,32.484626495871815,32.42157939090244,32.358251117012436,32.29464154787069,32.230751226878446,32.16658136587308,32.34764952215548,-3.644896590593305e-05,64.65447620249631,-0.0012059968153579348,,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,401.0,0.05,34.271174410205866,34.21351640899974,34.15583795918229,34.09812548244822,34.04036548151033,33.98254457223659,33.92464951551769,33.86666724878928,33.80858491713381,33.75038990388797,33.692069860682764,33.63361273684467,33.57500680808799,33.51624070442997,33.45730343726224,33.39818442551415,33.338873520845645,33.27936103180973,33.21963774692697,33.159694956617095,33.09952447393547,33.039118654065106,32.978470412517716,32.91757324200049,32.85642122790859,32.79500906240619,32.73333205706281,32.671386154014705,32.609167935624754,32.54667463261792,32.48390413067282,32.42085497545382,32.3575263760716,32.293918206963944,32.230031008192455,32.16586598415422,32.346925014553655,-3.622538009118159e-05,64.65327760340519,-0.0011985990911256295,-2.597500865630437,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,402.0,0.05,34.27115683470456,34.21346372434311,34.15575029081251,34.09800303910369,34.04020855472861,33.98235353566018,33.92442482400429,33.866409437328684,33.808294599574005,33.75006777147341,33.691716680408355,33.6332293496294,33.574594126772524,33.51579971160297,33.456835182920635,33.397690024562834,33.33835415044268,33.27881792856329,33.219072203950724,33.159108320451026,33.09891814133952,33.03849406869322,32.97782906148018,32.916916652322925,32.85575096289578,32.79432671791961,32.732639257720614,32.67068454932325,32.608459196050894,32.5459604456114,32.483186196648234,32.42013500374174,32.356806080848486,32.29319930317057,32.229315207450455,32.165154990690674,32.3462049512355,-3.600316590777197e-05,64.6520863566543,-0.0011912467508921054,-1.6609940964384862,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,403.0,0.05,34.271139367020304,34.213411362880876,34.155663160244906,34.09788134688848,34.040052590614756,33.98216367099785,33.9242015108606,33.866153207411244,33.80800606296481,33.74974761517606,33.6913656667122,33.63284831429434,33.57418397703889,33.5153614240312,33.45636980106585,33.39719865648996,33.33783796608789,33.27827815694811,33.21851013025553,33.15852528295478,33.09831552823303,33.0378733147736,32.977191644734376,32.916264090408305,32.85508480952633,32.79364855916632,32.73195070823477,32.66998724849169,32.6077548040924,32.545250639623504,32.48247266661383,32.419419448505074,32.35609020407002,32.292484809270434,32.228603797550115,32.16444835856246,32.345489304936756,-3.578231493719386e-05,64.65090241714385,-0.0011839395104402684,-1.4646122875406888,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,404.0,0.05,34.27112200649164,34.213359322630254,34.15557656418004,34.097760401194385,34.03989758326274,33.981974971059834,33.92397956763025,33.865898549334105,33.80771929637996,33.74942942287232,33.69101680630221,33.632469616410575,33.57377634335571,33.51492582511779,33.455907274075095,33.396710302688746,33.337324948234766,33.27774169652456,33.21795150455732,33.15794582205051,33.097716611796976,33.03725636880042,32.976558138143595,32.91561553154653,32.85442274257564,32.792974560467286,32.731266382532944,32.66929422511648,32.60705473307742,32.54454518777758,32.4817635135522,32.41870828264998,32.35537871863045,32.291774698210446,32.22789675155541,32.16374606101477,32.34477804856045,-3.5562818815293444e-05,64.64972574004777,-0.0011766770960832673,-1.5757798330192827,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,405.0,0.05,34.27110475246114,34.21330760162056,34.1554904993387,34.09764019744143,34.03974352680277,33.981787428700486,33.92375898590873,33.865645453453915,33.80743428896026,33.74911318251296,33.69067008596785,33.632093241637705,33.57337121028689,33.51449289836772,33.45544758443366,33.39622494466652,33.33681507745676,33.27720852697842,33.217396305702614,33.15736991579585,33.09712136935234,33.03664320741205,32.97592851771923,32.914970951179164,32.853764736973886,32.79230469630101,32.73058625470277,32.668605452956115,32.606358956497765,32.54384406336193,32.4810587106117,32.418001479248844,32.35467159759032,32.291068943103475,32.227194042695565,32.16304807145694,32.34407115517585,-3.534466923014179e-05,64.64855628081393,-0.0011694592338358234,-1.619252771915555,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,406.0,0.05,34.271087604275465,34.21325619789326,34.155404962461795,34.097520731077765,34.039590415401065,33.98160103681796,33.923539757343086,33.86539391018649,33.80715102991311,33.74879888212269,33.69032549257966,33.63171917572336,33.572968562491056,33.51406262738713,33.4549907147343,33.39574256404411,33.336308334446514,33.27667862812015,33.216844512667734,33.156797542383075,33.0965297783593,33.036033807390204,32.97530275961987,32.91433032489842,32.85311076780508,32.791638941302615,32.72991029899091,32.667920905930096,32.60566744800792,32.54314723982875,32.48035823110548,32.417299011539306,32.3539688141755,32.29036751722739,32.22649564436409,32.16235436346147,32.343368598017484,-3.512785791812689e-05,64.64739399516667,-0.0011622856472683907,-1.65882814836624,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,407.0,0.05,34.271070561285214,34.21320510950178,34.15531995031021,34.097401997579446,34.03943824325961,33.981415788354035,33.923321873631636,33.86514391000648,33.806869508512165,33.74848650979972,33.68998301308869,33.63134740450256,33.57256838472095,33.51363499588282,33.454536647676605,33.39526314255511,33.335804700015125,33.276151979884055,33.21629610455798,33.156228680138256,33.09594181641631,33.03542814565909,32.9746808401504,32.913693628446325,32.852460810306106,32.790977270262886,32.72923848980202,32.66724055811795,32.60498018142401,32.5424546907931,32.4796620485104,32.41660085292321,32.35327034177616,32.289670394024014,32.225801530117735,32.161664910763015,32.342670350484134,-3.491237666750635e-05,64.64623883910066,-0.0011551560660052473,-1.6910366596810462,34.3,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
