,Current_Time,dt,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_warm,dT_warm,R,dR,PSI,T_core,T_db,T_r,q_total_irradiance,q_irradiance_0,q_irradiance_1,q_irradiance_2,q_irradiance_3,q_irradiance_4,q_irradiance_5,q_irradiance_6,q_irradiance_7,q_irradiance_8,q_irradiance_9,q_irradiance_10,q_irradiance_11,q_irradiance_12,q_irradiance_13,q_irradiance_14,q_irradiance_15,q_irradiance_16,q_irradiance_17,q_irradiance_18,q_irradiance_19,q_irradiance_20,q_irradiance_21,q_irradiance_22,q_irradiance_23,q_irradiance_24,q_irradiance_25,q_irradiance_26,q_irradiance_27,q_irradiance_28,q_irradiance_29,q_irradiance_30,q_irradiance_31,q_irradiance_32,q_irradiance_33,q_irradiance_34,q_irradiance_35
0,0.0,0.05,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,,,,32.5,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.05,32.76493270444309,33.24465776700347,33.601188963304715,33.819528009179024,33.93026814099014,33.977034955129334,33.99355936063637,33.998463126800274,33.99968842510859,33.99994646861939,33.99999223701712,33.99999905548774,33.99999990441719,33.999999992052814,33.999999999466496,33.9999999999718,33.99999999999887,33.999999999999964,34.0,33.999999999999964,33.99999999999912,33.99999999998295,33.999999999738776,33.99999999675825,33.999999966818876,33.999999716209224,33.99999795241394,33.99998744840521,33.99993428264709,33.999704902268846,33.99885971853747,33.99619671310188,33.989013345859,33.972395662415856,33.93932242653841,33.8823668592735,33.98624373195181,-0.0006878134024095317,1.2021364532049432,,,32.5,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,0.05,32.68668347632917,33.04220972198919,33.34920870904265,33.58970115577211,33.760716646120976,33.87119897657831,33.93610581937034,33.97081837043948,33.98773675279304,33.99525965213194,33.99831475724127,33.99944900912814,33.999834326227,33.99995418779175,33.999988350915004,33.99999727659723,33.999999414669844,33.999999883639255,33.99999997429868,33.99999997160106,33.99999987940454,33.9999994666145,33.999997814846154,33.99999173667495,33.999971144828734,33.99990691047255,33.99972240286365,33.999234347604215,33.998045306443814,33.99537645206727,33.98985469950713,33.979315273232274,33.96073296068893,33.93041288801696,33.88451109202007,33.81981094929086,33.955679615243604,-0.0015282058354102901,0.19976869482768245,-1.0023677583772608,,32.5,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,0.05,32.65101053982397,32.943530384676194,33.20931168545512,33.43587451917686,33.61710043839638,33.75315645734457,33.84905301931022,33.9125303644131,33.952005598932566,33.97507808273598,33.987757842106326,33.99431271662354,33.997501660857864,33.998962325063005,33.99959249979715,33.99984867694766,33.99994679987171,33.99998207767862,33.99999350982498,33.99999536989463,33.999990682200476,33.999974980262856,33.99993359935584,33.9998321821674,33.99959744793645,33.99908350244842,33.99801870638362,33.99593070320017,33.99205402341636,33.98523594457746,33.97386956411354,33.95589256474216,33.92888817225189,33.890305500514856,33.837780944485445,33.76950130014777,33.922457726962385,-0.0016610944140609263,-0.01551028982346736,-0.2152789846511498,,32.5,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0.05,32.63098465044803,32.88673533507838,33.12470526812417,33.33575479120812,33.51417069618535,33.657954808069825,33.76843090773989,33.84937176713848,33.90592798883532,33.94362312044178,33.96759315895285,33.982138470332266,33.99056298370153,33.99522133389965,33.997680975982036,33.998921131529,33.9995176552354,33.999789593611645,33.999902476102534,33.99993381186166,33.99990964960388,33.99982018754003,33.999619750890496,33.999213657491055,33.99843256775601,33.99699446631009,33.99445581231823,33.9901566807823,33.98316940377036,33.972265025527825,33.95591476241464,33.932342298823876,33.89963555507286,33.85591375867373,33.79952994360722,33.729275199705974,33.89234858900634,-0.0015054568978023044,0.098585452474097,0.11409574229756436,,32.5,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5.0,0.05,32.617267708869264,32.84733275338245,33.06449298479672,33.26173822511487,33.434141080983245,33.579156778736106,33.69655048372017,33.78801777626823,33.85661635961455,33.906142512976,33.94056721929962,33.96360663814734,33.978455353209554,33.98767184202868,33.993181253604035,33.99635186679063,33.998105017158295,33.99902839459073,33.99947437759041,33.99963509047379,33.99959266874948,33.99934681815168,33.998823021618634,33.997864815437744,33.99621342708068,33.99347842648473,33.98910416692259,33.98233852815247,33.97221226700155,33.95753827793222,33.936939346405744,33.908909877124216,33.871911545190855,33.824495644126664,33.76543769466178,33.6938646718466,33.86400889501349,-0.0014169846996423985,0.1409949264274959,0.04240947395339889,,32.5,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6.0,0.05,32.607118539120414,32.817944282131876,33.018859295845154,33.20428336643625,33.370010438352324,33.513462393500994,33.63372219814951,33.73136810594554,33.80816234985061,33.86666406642923,33.90983586619376,33.940699691317505,33.96207627525047,33.97642003700776,33.985742678140845,33.99160685552866,33.99516645763709,33.99723085609893,33.99833485934417,33.99880179973006,33.9987926347662,33.9983382764159,33.997355382898796,33.99564779146053,33.992897047179234,33.988646456048436,33.982283941459855,33.97302966008425,33.9599345840239,33.941895730778334,33.917692121035664,33.88604277474868,33.845684353025675,33.79546200696738,33.73442345790771,33.661904216917016,33.837313962015955,-0.0013347466498768057,0.1797116761698876,0.0387167497423917,,32.5,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,0.05,32.599217822331624,32.79494031091701,32.98274435705375,33.15805794956927,33.317270782312114,33.457940270062345,33.57885819162423,33.67998397196966,33.762270123639546,33.82741789929864,33.87760525748745,33.91522540395157,33.942664642779526,33.96213603937455,33.9755733616757,33.98458008920339,33.99042207604203,33.99404982601742,33.99613665309006,33.99712126400765,33.99724650227586,33.9965893325617,33.99508012669364,33.992511722294296,33.988540539677075,33.982683319779284,33.974313834038696,33.96266420790769,33.946835229804456,33.92581911135724,33.89853660076544,33.8638882230333,33.820816973755285,33.768377411368164,33.70580423631074,33.63257254605194,33.81207704669077,-0.0012618457662593842,0.21088683517102402,0.031175159001136432,,32.5,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8.0,0.05,32.592841667104636,32.77630057753806,32.95324512400564,33.11984328242084,33.27296663200931,33.41035684284641,33.530699475158855,33.63360526750999,33.71951146963173,33.7895247967001,33.845232073693275,33.88850447245781,33.92131721118061,33.94560007671139,33.96312673224096,33.975443902275266,33.98383617814909,33.989318836879,33.99264971511332,33.99435148925047,33.99473717165751,33.9939337096714,33.991900818478086,33.988444267278936,33.98322457048476,33.97576330551193,33.965450035874646,33.95155304165648,33.93323674837652,33.90958792786935,33.87965149627119,33.84247519302004,33.797160795525876,33.74291805978427,33.6791165402219,33.605330052105145,33.78812033956894,-0.0011978353560913035,0.23466508031562228,0.023778245144598253,,32.5,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9.0,0.05,32.587555393251506,32.76079954268939,32.928562511732714,33.087573427876876,33.235094302259064,33.36905547696548,33.48812680867698,33.59172264997975,33.6799468131922,33.75349013096569,33.81349713347134,33.86141945767446,33.898872132979335,33.927505496988445,33.948901048369244,33.96449491932342,33.97552857734258,33.983023325658436,33.98777336883063,33.99035160596255,33.991122698123476,33.990259027174,33.98775660109009,33.98344948030381,33.977022675080335,33.96802453721986,33.955880344177295,33.939909007144514,33.91934463038031,33.893364054157445,33.86112061745877,33.821783307577434,33.77457938096324,33.718837615152495,33.65402874628783,33.57979948215766,33.76528908666145,-0.0011415626453747053,0.2520280105032242,0.017362930187601933,,32.5,19.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
