,Current_Time,dt,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_warm,dT_warm,R,dR,PSI,T_core,T_db,T_r,q_total_irradiance,q_irradiance_0,q_irradiance_1,q_irradiance_2,q_irradiance_3,q_irradiance_4,q_irradiance_5,q_irradiance_6,q_irradiance_7,q_irradiance_8,q_irradiance_9,q_irradiance_10,q_irradiance_11,q_irradiance_12,q_irradiance_13,q_irradiance_14,q_irradiance_15,q_irradiance_16,q_irradiance_17,q_irradiance_18,q_irradiance_19,q_irradiance_20,q_irradiance_21,q_irradiance_22,q_irradiance_23,q_irradiance_24,q_irradiance_25,q_irradiance_26,q_irradiance_27,q_irradiance_28,q_irradiance_29,q_irradiance_30,q_irradiance_31,q_irradiance_32,q_irradiance_33,q_irradiance_34,q_irradiance_35
10,10.0,0.05,35.416712116549434,35.25174372856912,35.091504865211455,34.93884868161486,34.796208323123516,34.665484443991616,34.54797951199386,34.444381425015834,34.35479334279262,34.27880192026455,34.21557290395196,34.16396160077975,34.12262601379005,34.09013215721657,34.06504373679556,34.045991470757066,34.03172033597627,34.021115574087396,34.01321016235832,34.00717757907858,34.00231413631087,33.998015059523425,33.993748042446136,33.989027366380675,33.98339097923562,33.976382264649665,33.96753763211192,33.9563805256478,33.94242196311453,33.92516726017869,33.90412815372761,33.87883912849759,33.848876396672175,33.81387772458005,33.77356118733858,33.72774099568129,33.84304328465682,-0.0006375151906841126,0.9720695557474386,0.04583866625448263,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11.0,0.05,35.420592088554095,35.263169743923896,35.10985478428163,34.96314831400757,34.82521715326654,34.69780035847029,34.582150198820365,34.47901016811104,34.388628693747805,34.31080376764872,34.24495117366734,34.190187559587606,34.145419344090286,34.1094292318501,34.08095367567923,34.058746648086114,34.04162723537262,34.02851056233722,34.01842319298468,34.01050532474989,34.00400278098353,33.99825205728157,33.99266158166087,33.98669201155546,33.97983791062669,33.971612603964836,33.96153745493347,33.94913627131,33.93393504702159,33.91546678558001,33.89328073924528,33.86695504591632,33.83611147186359,33.80043079465277,33.75966730785171,33.71366101115349,33.83016469232845,-0.0006439296164185038,0.9391282142681803,-0.03294134147925831,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12.0,0.05,35.42397575374781,35.27315036553466,35.125935463163614,34.98454663263258,34.85092822982779,34.726674834700844,34.61297869446562,34.51060555071467,34.41989844697065,34.34080657017659,34.27293417860705,34.215603396665074,34.16792418357899,34.128865063558,34.097319102267065,34.07216093206288,34.05229214836582,34.036673917276985,34.024346985220554,34.014440354628974,34.00617063267304,33.99883447081856,33.99179662746758,33.98447606239098,33.97633217619741,33.96685290349074,33.955545907394985,33.941933646220605,33.92555261952228,33.90595667196279,33.88272385610384,33.855466044603595,33.82384025278856,33.78756049737658,33.746408986119754,33.70024551014732,33.81779362688656,-0.000618553272094502,0.9428075890272823,0.003679374759102072,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13.0,0.05,35.42696051044534,35.28196629684501,35.14017816918238,35.00357635845873,34.87391738873831,34.75266739096246,34.64095542235604,34.539548926649175,34.44885142671766,34.36892063148118,34.29950356759699,34.24008425859041,34.189938940369295,34.1481938174552,34.11388085753558,34.085987974262494,34.06350101594874,34.0454361153666,34.030862034950786,34.01891306446755,34.008793733279425,33.99977706143893,33.991198298376126,33.982446112619776,33.97295304169897,33.962186733971954,33.94964315827604,33.93484256270976,33.9173285638455,33.89667036923493,33.872467800880194,33.84435851275923,33.81202659514425,33.77521164212611,33.733717331703296,33.68741862971177,33.80589076964123,-0.0005951428622665844,0.9452215335438865,0.0024139445166041495,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14.0,0.05,35.42961886067582,35.28982716887251,35.152907129130156,35.020642214030104,34.89462875506892,34.776218777007955,34.66647850472081,34.566164410903816,34.47571715149713,34.3952722810223,34.324685400559396,34.26356847838754,34.21133356113351,34.16723997404147,34.13044135793492,34.10002943580489,34.075072148817746,34.0546446468526,34.03785246499674,34.02384698344351,34.01183389528106,34.001075860917396,33.99089079897046,33.980647360361885,33.96975907807583,33.95767851093515,33.9438924405804,33.92791887103671,33.909306251428546,33.88763502203548,33.86252129482843,33.83362224003312,33.80064257359843,33.76334143540484,33.72153891837669,33.67512155290689,33.79442571723283,-0.0005732526204198507,0.9468084995954342,0.0015869660515477335,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15.0,0.05,35.43200601222521,35.29689304633057,35.164371302361644,35.03605771677473,34.91341072442312,34.797680816753605,34.68987356771257,34.59072674880745,34.50070200256694,34.41999042103629,34.348530391984305,34.286035316210274,34.2320283191598,34.185880898191115,34.14685254856598,34.11412875350646,34.0868552435573,34.06416705515731,34.04521157459955,34.029165376173886,34.01524520065283,34.00271383760407,33.99088195480923,33.979107058594835,33.96679078116897,33.95337559525944,33.93834187807013,33.92120601361327,33.90151996226013,33.87887246408618,33.85289180005192,33.8232498299103,33.78966687108124,33.7519168869581,33.70983241974485,33.66330873070578,33.783375207060715,-0.0005525255086059388,0.947921844482778,0.0011133448873438256,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16.0,0.05,35.43416482406313,35.30328848296389,35.17476534911852,35.05006985371706,34.930540707730586,34.817337789781895,34.711409087689944,34.61346909707033,34.52398919463673,34.44319962696805,34.37110196879589,34.3074902748951,34.25197872175837,34.20403333016287,34.16300537367233,34.128164285635336,34.09872823656198,34.07389101329014,34.052844336495866,34.034795252434265,34.01897868491402,34.004665602170164,33.99116752079623,33.97783822782174,33.964073655810424,33.94931080653396,33.93302650436552,33.91473659246453,33.89399598561974,33.87039978502191,33.843585461762984,33.813235943776164,33.779083307614215,33.74091269002028,33.69856599839189,33.65194501337693,33.772721538015226,-0.0005326834522744406,0.9488376094830784,0.0009157650003003281,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17.0,0.05,35.4361291285625,35.30911200089991,35.184243889664835,35.06287608977873,34.94624254677062,34.835421981429164,34.731308220393316,34.634589947838265,34.54574040334085,34.465016858424995,34.392469070602075,34.32795539074365,34.27116482464061,34.22164314251311,34.17882109295864,34.142042895823984,34.110593434009544,34.08372290065913,34.060668044905434,34.0406695562532,34.02298549917806,34.00690102729966,33.99173485119349,33.976843095564725,33.961621258981204,33.945504989032,33.92797031978216,33.90853390267121,33.88675361438285,33.86222976369958,33.83460696070133,33.803576570277365,33.76887955907504,33.73030946839103,33.68771520899678,33.64100337759185,33.7624512106277,-0.0005135163693761769,0.9497640875540867,0.0009264780710083187,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18.0,0.05,35.43792602577033,35.314442659201426,35.19293145523842,35.07463637477932,34.96069902525216,34.852125156863586,34.74975793036941,34.65425901087455,34.5660979980336,34.48555015037589,34.412701847244094,34.34746279660463,34.289583671260594,34.238677657810356,34.19424433680821,34.15569437118822,34.122373644739554,34.093585737257925,34.068611917699855,34.046728150186375,34.02721891126922,34.00938788640922,33.992565831352096,33.97611603930479,33.9594379438053,33.941969412548474,33.92318825694179,33.902613407311286,33.879806098169006,33.854371286260985,33.82595940018357,33.79426840654532,33.75904608393983,33.720092329449365,33.67726128691344,33.63046308245388,33.752553791524754,-0.0004948709551474195,0.9508521132843982,0.001088025730311526,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19.0,0.05,35.43957750610782,35.319344713381945,35.20092959028195,35.085481798175834,34.974061021336084,34.86760714341686,34.76691606777392,34.67262209970308,34.58518737490833,34.504898373325325,34.43186913706459,34.366050447719914,34.30724393652481,34.25511991670117,34.20923764680795,34.16906675330573,34.13400864784025,34.10341695141961,34.07661616120546,34.05291804209222,34.03163547157789,34.01209369254618,33.99363911878945,33.975645981949754,33.95752120105488,33.938707897151566,33.918687970296354,33.89698411238392,33.873161557257674,33.84682978061966,33.81764426776361,33.785308377439144,33.74957525381583,33.710249681878736,33.66718974839761,33.62030816195186,33.74302099182631,-0.00047663998492204486,0.952205200539936,0.0013530872555377327,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20.0,0.05,35.4411016221887,35.32387098886401,35.20832202182289,35.09552094239165,34.98645431193174,34.882002331147774,34.782916886584054,34.689805146674,34.603119160464814,34.523151550341076,34.45003704399158,34.38375928593652,34.32416212552296,34.27096441013936,34.223777225793675,34.182122521022855,34.14545211655153,34.11316622905412,34.08463080603877,34.05919316179748,34.03619560322523,34.01498692254246,33.99493179803232,33.975418274148915,33.955863583303135,33.935718621968306,33.9144714058592,33.89164980822178,33.86682383926418,33.83960766219603,33.809661471241725,33.776693287828785,33.74046067017683,33.70077228424656,33.657489253930486,33.610526196790154,33.733845939188456,-0.00045875263189287807,0.9538889306568876,0.001683730116951665,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21.0,0.05,35.44251335056176,35.3280653673548,35.215178487252324,35.10484462229104,34.99798470429311,34.89542465382693,34.79787537600313,34.70591748724685,34.6199911934047,34.54039144307466,34.46726819315374,34.400631366618555,34.34035987217939,34.286213903453046,34.237849647829606,34.19483551266157,34.15666901386884,34.12279356022026,34.09261449294716,34.065513890750225,34.040863810145076,34.01803778691441,33.99642056471124,33.97541613291357,33.954454242207795,33.932995620896634,33.910536138460714,33.88661015889358,33.860793300157425,33.83270477435551,33.80200943293639,33.76841958925553,33.7316966431221,33.69165249327046,33.64815069715525,33.60110732448483,33.725022618146824,-0.0004411660520815986,0.9559392579622568,0.0020503273053691373,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22.0,0.05,35.443825235637966,35.331964648436845,35.22155761197402,35.11352947144439,35.008741956065364,34.90797144630251,34.81189068371113,34.72105454396965,34.63589026111422,34.55669224615243,34.483621403816635,34.416708633586936,34.35586201899337,34.30087707264332,34.251449319167534,34.207188465614074,34.167633425796694,34.13226752516348,34.10053330661518,34.07184647443131,34.045608641559575,34.02121867397544,33.99808254497593,33.975621714515945,33.95328012884042,33.930529991101594,33.906876484235625,33.881861635126995,33.855067497729834,33.82611880720352,33.794685222669386,33.76048323830587,33.72327780605353,33.682883682159556,33.63916648691559,33.592043453645886,33.71654545207121,-0.0004238583037807331,0.9583696039079967,0.0024303459457399867,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23.0,0.05,35.44504787771147,35.33559996291018,35.227509102066534,35.12164069045188,35.01880280458886,34.919726461076834,34.82504884005742,34.73530002258112,34.65089359901897,34.57212130198814,34.49915161617794,34.43203213224018,34.37069525387075,34.31496674491544,34.26457652203897,34.219171059958846,34.17832677884783,34.14156382267492,34.108359706094966,34.07816239760088,34.05040250893539,34.02450436629306,33.99989583957592,33.976016895297946,33.952326911889436,33.92831085036318,33.90348440777928,33.877398296684206,33.84964179315989,33.81984568280238,33.7876847119399,33.752879624903564,33.71519884109315,33.674459801209295,33.63052999273562,33.583327651904284,33.70840900111251,-0.0004068225479350929,0.9611767485377101,0.0028071446297133207,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24.0,0.05,35.44619030751347,35.33899785922681,35.233075435232024,35.12923417727073,35.028233332486465,34.93076224880565,34.83742494070647,34.74872771355604,34.665070174802395,34.58673978968994,34.513909969237645,34.446641519795094,34.38488714596203,34.328498589306065,34.27723590887808,34.2307783679855,34.18873638432114,34.15066402421671,34.11607157139515,34.084437769672704,34.05522142043842,34.02787210219265,34.001839864268796,33.976583824428644,33.951579666005124,33.92632608190842,33.900350248930906,33.87321243666282,33.844509862483356,33.813879899965585,33.7810027356449,33.745603551674584,33.70745429251807,33.66637505517393,33.62223512652385,33.5749536794902,33.700607752960714,-0.00039006240758965305,0.9643456094210165,0.003168860883306479,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25.0,0.05,35.447260276953514,35.34218114800977,35.23829317905122,35.13635819565547,35.037090832698105,34.94114205272314,34.849084907016966,34.76140297504575,34.67848178389904,34.60060336551152,34.5279439649785,34.46057477711442,34.39846546834186,34.341490143252805,34.28943534397988,34.24200962790394,34.19885425508437,34.15955452902363,34.12365136921107,34.09065274637324,34.06004467583218,34.031301535001404,34.00389554229447,33.9773053017483,33.95102337664389,33.92456290369736,33.89746329559577,33.8692951035548,33.83966412400482,33.808214836103396,33.77463325169969,33.73864924906797,33.70003844858839,33.65862367473108,33.614276035893994,33.56691564299451,33.69313598627883,-0.000373588334094066,0.9678530383723114,0.0035074289512948553,,35.5,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
