,Current_Time,dt,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_warm,dT_warm,Rt,dRt,PSI,T_core,T_db,T_r,q_total_irradiance,q_irradiance_0,q_irradiance_1,q_irradiance_2,q_irradiance_3,q_irradiance_4,q_irradiance_5,q_irradiance_6,q_irradiance_7,q_irradiance_8,q_irradiance_9,q_irradiance_10,q_irradiance_11,q_irradiance_12,q_irradiance_13,q_irradiance_14,q_irradiance_15,q_irradiance_16,q_irradiance_17,q_irradiance_18,q_irradiance_19,q_irradiance_20,q_irradiance_21,q_irradiance_22,q_irradiance_23,q_irradiance_24,q_irradiance_25,q_irradiance_26,q_irradiance_27,q_irradiance_28,q_irradiance_29,q_irradiance_30,q_irradiance_31,q_irradiance_32,q_irradiance_33,q_irradiance_34,q_irradiance_35
10,10.0,0.05,33.622210043868044,33.66620146789618,33.70893158501157,33.749639441609226,33.78767600322107,33.82253408154039,33.85386574166261,33.88148648971547,33.9053670286058,33.92561461151776,33.94244686276078,33.95616129898738,33.96710368182641,33.975637849660885,33.98211894385985,33.98687111392775,33.99016999791459,33.99222963960765,33.9931930908541,33.993125779690814,33.99201078711384,33.98974542144314,33.98613884405308,33.98091090928473,33.973692759735194,33.964029997815906,33.95138938072208,33.93516992310599,33.914719028491064,33.88935382368437,33.85838728636845,33.821158107380164,33.777062607349876,33.72558653016747,33.66633425174341,33.599052935070084,33.76848326115281,-0.0009342419393210122,66.49061555026609,0.068174838969,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11.0,0.05,33.62117525811698,33.663154103189605,33.70403738828737,33.74315788557228,33.77993734122076,33.813911279940264,33.8447445545317,33.87223691792135,33.89631892726121,33.91703939094731,33.93454623170969,33.94906300064425,33.960863328396904,33.970245378498,33.9775079475281,33.982929329991265,33.986749526982535,33.98915590844006,33.99027209700303,33.99014965676485,33.98876214345577,33.986001180070424,33.98167442167173,33.97550551240345,33.96713636110835,33.95613221827871,33.941990086089156,33.924150910744935,33.9020157877853,33.87496607309815,33.842386872437885,33.803692934042665,33.75835555636301,33.705928810840646,33.64607322398941,33.57857510099398,33.749617765442615,-0.000943274785509729,66.44276777111433,-0.04784777915175198,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12.0,0.05,33.620272645779416,33.66049160560868,33.69974720889243,33.73744808693554,33.7730749032668,33.80620110112881,33.83650662968565,33.86378396853347,33.887936504885424,33.90896998285902,33.92697826434036,33.942124967892866,33.954622670182324,33.96471127870609,33.97263695590457,33.97863264975099,33.98290092681835,33.98559946804116,33.986829319585084,33.98662581828884,33.98495204042111,33.98169464315602,33.976662054796954,33.96958508757976,33.960120157611065,33.94785536434992,33.93231967897661,33.912995400894076,33.88933386292199,33.8607741122543,33.82676399378981,33.78678275354822,33.740364006669324,33.687117720329226,33.62674978274877,33.55907778786542,33.731489625612646,-0.000906406991498443,66.44780342074704,0.005035649632702643,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13.0,0.05,33.61947608865773,33.658138663077686,33.695945205524964,33.732366658725454,33.76693315353487,33.799251502062795,33.8290172426287,33.85602062065791,33.880146425250366,33.901368100732874,33.919736962915906,33.935367634334675,33.94842095506642,33.959085630047696,33.96755976222259,33.974033227873335,33.97867161650443,33.98160222214242,33.98290236862062,33.98259020024942,33.98061798029475,33.97686790925628,33.97115048868709,33.963205492509616,33.95270564155854,33.93926308469593,33.92243875274431,33.90175455942025,33.87670827638447,33.84679071805597,33.8115046560823,33.770384670367214,33.72301696357807,33.66905804811639,33.60825118197473,33.5404394965154,33.71402381100112,-0.0008732907305763149,66.44996200375677,0.002158583009730819,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14.0,0.05,33.618766049788526,33.656038742306144,33.69254379049463,33.72780394211097,33.761391170517875,33.792941524004945,33.82216566392624,33.8488545446107,33.872880087174266,33.89419108142376,33.91280487695623,33.92879566841424,33.94228032579197,33.95340276762047,33.962317834148195,33.96917550998655,33.97410619704293,33.977207575606435,33.97853343755665,33.97808474778063,33.97580309674679,33.971566648995896,33.96518866175811,33.95641863227849,33.94494611641808,33.930407229826635,33.91239378487802,33.890464925585505,33.864160999730096,33.83301926047205,33.79659083312411,33.754458235350235,33.706252621434636,33.651669852829194,33.590484493073504,33.52256089375681,33.69715549333373,-0.0008434158833694028,66.44968519729373,-0.00027680646303451795,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15.0,0.05,33.61812754800436,33.654148361647415,33.68947517813784,33.72367424120522,33.75635313836257,33.78717347704129,33.81586009095848,33.84220629542504,33.86607501399317,33.887395896163575,33.9061588091559,33.922404294652985,33.93621172112577,33.94768593028655,33.95694317756157,33.964097113298024,33.96924546013926,33.97245793043436,33.97376581211496,33.97315354493833,33.970552519033895,33.96583725641939,33.95882408061242,33.949272332899604,33.936888147500774,33.92133074311339,33.902221118491575,33.87915295173555,33.85170539828791,33.81945736740421,33.782002741334125,33.738965898655934,33.6900168271543,33.63488507520606,33.57337180357527,33.50535926673085,33.68082820182959,-0.0008163645752070182,66.44732807942732,-0.002357117866409908,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16.0,0.05,33.61754884676267,33.65243336776295,33.68668584065498,33.71990932135364,33.75174186663306,33.78186740514532,33.810023775048734,33.83600750686008,33.85967516566645,33.88094130204806,33.899773275504835,33.91618339138065,33.93021892137608,33.941950654193434,33.95146064824833,33.958829839395584,33.96412610343071,33.96739329749158,33.96864171782228,33.967840323154675,33.964910989667445,33.95972498804681,33.952101805233724,33.94181037005428,33.9285726787172,33.9120697486471,33.89194975402208,33.8678381126606,33.839349203390746,33.80609930056442,33.76772022535016,33.72387314092446,33.67426187017977,33.61864509858619,33.55684684753573,33.48876466755259,33.66499240824751,-0.0007917896791042267,66.44318037589828,-0.004147703529042701,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17.0,0.05,33.617020579862135,33.650866443865986,33.684132769306345,33.71645396898711,33.74749427713761,33.77695710743812,33.80459206869767,33.83019927015937,33.85363073430811,33.874788923979885,33.89362256712138,33.910120113864366,33.924301277530496,33.93620718898289,33.945889731945854,33.95340062885621,33.95878081859677,33.96205061673624,33.963201083549265,33.96218695212222,33.95892139357389,33.95327282203166,33.945063869607736,33.93407259063383,33.92003588325726,33.902655043446266,33.881603290441625,33.8565350240324,33.82709649479816,33.79293749255697,33.75372359113404,33.70914843559345,33.65894552770106,33.60289896218358,33.54085259409801,33.472717177586794,33.64960443344815,-0.000769398739967997,66.43748227813214,-0.005698097766142496,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18.0,0.05,33.61653515329926,33.6494253994933,33.68178089087056,33.71326288917246,33.743558195737165,33.77238723165417,33.7995101614733,33.82473073943854,33.847897706305375,33.868903718629426,33.8876819392008,33.90420054687131,33.91845552871033,33.930462192574275,33.94024588223735,33.94783239147721,33.953238561410245,33.956463511804756,33.957480907483394,33.95623260043021,33.95262392116795,33.946520822499,33.937749006684264,33.92609509438547,33.911309820374896,33.89311316712731,33.87120127331955,33.84525488113114,33.81494901625552,33.77996353095474,33.73999408742956,33.6947631207719,33.644030302214574,33.58760202790602,33.52533948823864,33.45716492820082,33.63462558982982,-0.0007489421809165009,66.43043593703315,-0.007046341098984499,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19.0,0.05,33.61608632647732,33.648091969563545,33.679601242215966,33.71029849121201,33.739890026450425,33.768111114939806,33.79473132667269,33.81955795250808,33.84243733545749,33.863254083541754,33.88192825549108,33.898410721850105,33.91267699706302,33.924719908504834,33.934541514098875,33.94214470114305,33.947524897038356,33.95066230080141,33.95151500624697,33.95001333737125,33.94605565726534,33.939505846753484,33.93019258010522,33.91791045420663,33.902422955677046,33.88346717863981,33.86076013543066,33.83400643511496,33.80290704250582,33.76716877621396,33.72651416130448,33.680691223684796,33.62948280242274,33.572714965110094,33.51026414135218,33.442062640272304,33.62002149620397,-0.0007302046812924346,66.42221374936041,-0.008222187672743075,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20.0,0.05,33.615668912627925,33.646850952919586,33.6775696532758,33.707529275754524,33.73645303261772,33.76408915227867,33.79021554713915,33.814642839375566,33.83721560061026,33.85781176697522,33.87634029509922,33.892737220412926,33.9069603614099,33.9189829781595,33.92878673812864,33.936354366533784,33.941662362722695,33.94467415027785,33.945333999147984,33.9435620159941,33.93925044693268,33.9322614776103,33.92242665135702,33.90954795902204,33.89340058573263,33.87373723188895,33.850293859930666,33.822796656707226,33.790969945838754,33.7545447376913,33.71326756905568,33.66690926276671,33.61527323143219,33.55820296062033,33.495588335840054,33.427370523904386,33.605761519630214,-0.0007129988286877165,66.41296435113019,-0.009249398230224415,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21.0,0.05,33.61527856009736,33.645689581741934,33.67566577764516,33.70492863688911,33.73321604280269,33.7602875426232,33.78592842438871,33.809952388464254,33.83220268424492,33.85255167128363,33.870898852553914,33.88716751035328,33.901300147843486,33.91325299784617,33.92298990292679,33.93047589591594,33.935670817880286,33.938523302156796,33.93896543009193,33.936908328704554,33.932238934942134,33.924818097868894,33.91448013126236,33.90103386682021,33.88426519449337,33.86394101330908,33.83981445538516,33.81163118968489,33.77913656252277,33.74208329104674,33.70023939597725,33.65339604265542,33.60137495642892,33.54403509049096,33.48127825164088,33.41305343133645,33.59181831210592,-0.0006971603762146117,66.40281700285148,-0.010147348278707113,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22.0,0.05,33.614911589513504,33.64459705088362,33.67387236518761,33.70247395556938,33.73015245880227,33.75667730941048,33.78184030156378,33.80545794347857,33.82737248889681,33.84745160531115,33.86558671423774,33.881690110513624,33.8956910313563,33.90753089859284,33.917157996792476,33.92452187474002,33.92956776741732,33.93223133088116,33.93243396426068,33.930078963141945,33.92504870876485,33.91720304978963,33.90637898001271,33.89239165843293,33.87503675956634,33.85409408392817,33.82933230317353,33.80051466353248,33.767405426875975,33.72977679291779,33.687416020440835,33.64013245151215,33.58776414149429,33.53018380982107,33.46730385189148,33.39908019025203,33.578167419548755,-0.0006825446278583059,66.39188485589621,-0.010932146955269673,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23.0,0.05,33.614564870254114,33.64356415993808,33.672174706071964,33.70014590107056,33.727239482110654,33.753233523488014,33.77792554973679,33.80113460807634,33.8227021978659,33.84249201872361,33.860388563920225,33.87629464783063,33.89012801222898,33.901817203231374,33.91129694661557,33.91850327274001,33.92336865277151,33.92581740553972,33.925761619800355,33.923097811218454,33.917704498543706,33.909440841042226,33.89814643121799,33.88364228521605,33.86573302008721,33.844210154342335,33.81885641793447,33.7894509119274,33.75577491849342,33.717618130244,33.67478504572728,33.6271012664204,33.57441943050136,33.51662453042503,33.45363838462062,33.38542306765955,33.564786947155305,-0.0006690236196725153,66.3802674402774,-0.01161741561881513,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24.0,0.05,33.61423572503492,33.64258303614987,33.670560198332794,33.69792788353267,33.7244575009901,33.74993467772948,33.774161980659066,33.79696073963322,33.81817188118849,33.837655737450724,33.85529085069857,33.87097184808931,33.884606510194004,33.89611219876571,33.905411841638944,33.91242969451032,33.917087109891604,33.9192985426778,33.918968009999055,33.91598620125319,33.91022840373924,33.90155337170049,33.88980322359628,33.87480440593072,33.856369713909466,33.83430131151739,33.80839464822329,33.77844312826109,33.74424335302449,33.70560072908188,33.662335214965964,33.614286970207495,33.56132167067516,33.50333526533172,33.440257970718704,33.37205733004125,33.55165726978459,-0.0006564838685356733,66.36805260680923,-0.012214833468163988,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25.0,0.05,33.61392185496363,33.64164691629591,33.66901800596424,33.69580561810507,33.72178959760491,33.746762177154785,33.77053035872267,33.79291751694124,33.81376414502978,33.832927710984656,33.85028164017793,33.86571348750687,33.87912240532799,33.89041605039924,33.89950710218465,33.906309584889016,33.910735195756814,33.91268984228473,33.912070581345084,33.908763134511815,33.90264012719933,33.89356016592933,33.881367829706896,33.86589460983236,33.84696078929745,33.82437821003266,33.79795383547862,33.76749397895363,33.73280903665711,33.69371853926549,33.65005631908183,33.60167558142739,33.54845366989587,33.490296325317615,33.42714125747143,33.35896087597979,33.53876077913283,-0.0006448245325881175,66.35531808176697,-0.012734525042262135,,33.6,25.3,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
