,Current_Time,dt,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_warm,dT_warm,R,dR,PSI,T_core,T_db,T_r,q_total_irradiance,q_irradiance_0,q_irradiance_1,q_irradiance_2,q_irradiance_3,q_irradiance_4,q_irradiance_5,q_irradiance_6,q_irradiance_7,q_irradiance_8,q_irradiance_9,q_irradiance_10,q_irradiance_11,q_irradiance_12,q_irradiance_13,q_irradiance_14,q_irradiance_15,q_irradiance_16,q_irradiance_17,q_irradiance_18,q_irradiance_19,q_irradiance_20,q_irradiance_21,q_irradiance_22,q_irradiance_23,q_irradiance_24,q_irradiance_25,q_irradiance_26,q_irradiance_27,q_irradiance_28,q_irradiance_29,q_irradiance_30,q_irradiance_31,q_irradiance_32,q_irradiance_33,q_irradiance_34,q_irradiance_35
716,716.0,0.05,35.87293624246263,35.81880944273904,35.764684787470266,35.71056370096751,35.656447599566455,35.60233788846203,35.54823595856806,35.494143183408845,35.440060916049575,35.3859904860725,35.331933196605554,35.27789032141012,35.22386310203438,35.16985274503872,35.11586041929924,35.0618872533956,35.00793433308879,34.95400269889468,34.900093343758634,34.84620721083645,34.7923451913866,34.73850812277839,34.684696786620584,34.63091190701465,34.57715414893651,34.5234241167504,34.46972235285826,34.4160493364875,34.36240548261996,34.30879114106459,34.25520659567555,34.201652063717894,34.14812769538196,34.094633573447695,34.04116971309967,33.98773606189305,34.13921200839292,3.920004369106778e-06,2.282814421679234,0.00013136969478466654,0.2059239988711994,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,717.0,0.05,35.87293808585374,35.81881496879275,35.76469398383689,35.71057654709491,35.656464066745976,35.60235793989264,35.54825954943861,35.494170260998196,35.440091419844435,35.38602434790265,35.33197034079618,35.27793066495095,35.22390655476518,35.169899209850776,35.11590979235242,35.06193942435035,35.00798918535276,34.95406010988327,34.90015318516894,34.846269348934,34.79240948730422,34.73857443282654,34.684764962608476,34.63098179658143,34.57722559589174,34.52349696142312,34.46979643245381,34.41612448545132,34.362481533007625,34.30886792291707,34.25528393739906,34.20172979246736,34.148205637447326,34.0947115546421,34.04124755914872,33.98781359882431,34.13928995697979,3.89742934352455e-06,2.2829450348243228,0.000130613145088887,0.20473812136893343,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,718.0,0.05,35.872939918628965,35.81882046302252,35.76470312724263,35.71058931924286,35.65648043909279,35.60237787584922,35.54828300445186,35.4941971826506,35.44012174797118,35.38605801472609,35.33200727107731,35.277970776157524,35.223949757256186,35.169945407076746,35.115958881071194,35.061991294857826,35.00804372172801,34.95411719024762,34.90021268195837,34.8463311291842,34.79247341294773,34.738640361001295,34.6848327459771,34.631051283660476,34.57729663139025,34.52356938658966,34.469870085431225,34.41619920163846,34.362557145427225,34.30894426258887,34.255360833717454,34.2018070735827,34.1482831306499,34.09478908674817,34.04132495688753,33.9878906892253,34.13936745666628,3.874984324525599e-06,2.283074895776025,0.0001298609517021987,0.2035590733277104,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,719.0,0.05,35.87294174084943,35.818825925611605,35.764712217992496,35.710602017837374,35.65649671715301,35.60239769699676,35.5483063243902,35.494223949264075,35.44015190144145,35.38609148766584,35.3320439886808,35.278010656367826,35.2239927109485,35.16999133825761,35.11600768709301,35.06204286664823,35.00809794403366,34.95417394189174,34.90027183611154,34.84639255364783,34.792536970449454,34.73870590950178,34.684900138987466,34.631120370569654,34.57736725780157,34.52364139466589,34.46994331424733,34.416273487541226,34.36263232240096,34.30902016262645,34.25543728719579,34.20188390964177,34.14836017757463,34.09486617235217,34.04140190889786,33.98796733566755,34.139444510037556,3.852668563908423e-06,2.28320400886669,0.00012911309066510057,0.20238681539532877,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,720.0,0.05,35.872943552575926,35.81883135674223,35.7647212563897,35.71061464330205,35.65651290146962,35.60241740399642,35.548329510031486,35.49425056173145,35.44018188126106,35.38612476783842,35.33208049483144,35.2780503069121,35.22403541727489,35.17003700492547,35.11605621204585,35.06209414144183,35.00815185407839,34.954230366708664,34.900330649601635,34.8464536243738,34.79260016192947,34.738771080514496,34.68496714388759,34.63118905961347,34.577437477481546,34.523712988053774,34.47001612134481,34.416347345637554,34.362707066436506,34.30909562556162,34.255513300384315,34.2019603032076,34.14843678079158,34.09494281402542,34.041478417746625,33.98804354070775,34.13952111966388,3.830481316313694e-06,2.2833323784020365,0.0001283695353464509,0.2012213084529293,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,721.0,0.05,35.87294535386889,35.81883675659556,35.764730242735745,35.71062719605802,35.65652899258248,35.60243699750556,35.54835256214911,35.49427702094042,35.44021168843003,35.386157856353954,35.332116790746916,35.27808972911297,35.224077877659894,35.17008240860359,35.11610445754835,35.06214512094898,35.00820545366047,34.954286466580534,34.900389124390465,34.846514343399214,34.79266298949564,34.73883587621332,34.68503376291253,34.63125735308315,34.57750729277248,34.52378416914142,34.4700885091523,34.416420778391114,34.36278138002708,34.30917065391157,34.255588875818596,34.20203625682846,34.148512942855994,34.0950190143245,34.04155448598593,33.98811930688791,34.139597288100745,3.808421843132237e-06,2.2834600086657986,0.00012763026376205744,0.20006251360517524,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,722.0,0.05,35.87294714478839,35.81884212535171,35.76473917733038,35.710639676523996,35.65654499102832,35.60245647817775,35.54837548151202,35.49430332777357,35.44024132394261,35.386190754316154,35.33215287763796,35.27812892428541,35.22412009351986,35.170127550806505,35.1161524252098,35.06219580687018,35.00825874456778,34.954342243378655,34.90044726242855,34.84657471274948,34.79272545524366,34.73890029875962,34.685099998284485,34.63132525325677,34.5775767060032,34.52385494030323,34.470160480084395,34.416493788251394,34.36285526565156,34.30924525017904,34.255664016019615,34.20211177303791,34.14858866630843,34.09509477579121,34.04163011615319,33.988194636735365,34.13967301788889,3.7864894071759638e-06,2.2835869039138146,0.00012689524801601237,0.19891039218208562,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,723.0,0.05,35.872948925394184,35.81884746318975,35.76474806047161,35.710652085116294,35.6565608973408,35.6024758466628,35.54839826888471,35.49432948310842,35.44027078878734,35.38622346282237,35.332188756708284,35.278167893736835,35.22416206626294,35.17017243303999,35.116200116630246,35.062246200896126,35.00831172857794,34.954397698963554,34.900505065655196,34.8466347344383,34.792787561257214,34.738964350302325,34.68516585221285,34.63139276239924,34.57764571948909,34.52392530389989,34.470232036541844,34.41656637765379,34.36292872577456,34.30931941685233,34.255738723493806,34.202186854354984,34.1486639536748,34.09517010095276,34.04170531077124,33.98826953276292,34.139748311554456,3.764683278362213e-06,2.2837130683806777,0.0001261644668630879,0.1977649057343882,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,724.0,0.05,35.872950695745644,35.818852770287755,35.764756892455786,35.71066442224881,35.656576712050494,35.60249510360677,35.54842092502731,35.49435548781741,35.44030008394707,35.38625598296367,35.33222442915471,35.27820663876714,35.224203797289206,35.170217056801164,35.11624753340052,35.06229630470781,35.00836440745829,34.95445283518502,34.9005625359985,34.8466944104678,34.792849309607924,34.73902803297799,34.685231326894296,34.631459882762464,34.57771433553224,34.5239952622785,34.47030318091153,34.41663854901965,34.36300176284646,34.309393156405406,34.2558130007332,34.20226150328415,34.148738807466465,34.095244992321746,34.041780072348345,33.98834399746888,34.13982317160901,3.7430027276741385e-06,2.283838506273014,0.00012543789233632197,0.19662601603988605,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,725.0,0.05,35.87295245590185,35.81885804682274,35.764765673577486,35.71067668833307,35.65659243568493,35.602514249652,35.548443450695515,35.49438134276796,35.440329210399,35.38628831582479,35.33225989616714,35.27824516066872,35.224245287990676,35.170261423578516,35.11629467710226,35.06234611997651,35.00841678296605,34.95450765388225,34.900619675375516,34.846753742828575,34.79291070235553,34.73909134891085,34.685296424512835,34.63152661658535,34.57778255642146,34.52406481777267,34.47037391556663,34.416710304756386,34.36307437930357,34.309466471297995,34.25588685021546,34.20233572231549,34.14881323018033,34.09531945239635,34.04185440337832,33.988418033337204,34.139897600549666,3.721447032845049e-06,2.283963221776119,0.00012471550310522161,0.19549368509360932,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,726.0,0.05,35.872954205921495,35.8188632929707,35.76477440412962,35.71068888377823,35.65660806876858,35.60253328543714,35.54846584664073,35.49440704882251,35.44035816911466,35.38632046248426,35.33229515892862,35.27828346072653,35.22428653975132,35.170305534851984,35.11634154930804,35.06239564836392,35.00846885684828,34.9545621568838,34.900676485692195,34.846812733499775,34.792971741547895,34.73915430021293,34.68536114723995,34.63159296609393,34.577850384432374,34.524133972702536,34.47044424286662,34.41678164725755,34.36314657756814,34.309539363975674,34.25596027440399,34.202409513924714,34.14888722429894,34.09539348366036,34.04192830634069,33.98849164283752,34.13997160085918,3.7000154755162387e-06,2.2840872190509316,0.00012399727481238187,0.1943678751137412,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,727.0,0.05,35.872955945862955,35.81886850890665,35.76478308440341,35.71070100899109,35.656623611822916,35.60255221159716,35.54848811361,35.494432606838515,35.44038696106002,35.38635242401437,35.33233021861542,35.278321540218144,35.22432755394717,35.170349392092966,35.11638815158136,35.062444891522105,35.008520630842,34.9546163460077,34.90073296884355,34.84687138444911,34.79303242922107,34.739216888984075,34.68542549723453,34.631658933501406,34.577917821827505,34.5242027293749,34.47051416515738,34.416852578902905,34.36321836004849,34.309611836869905,34.25603327574799,34.20248288057331,34.148960792290495,34.09546708858323,34.04200178370059,33.98856482842522,34.14004517500595,3.678707338750087e-06,2.2842105022313035,0.00012328318037191366,0.19324854853131512,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,728.0,0.05,35.87295767578427,35.81887369480456,35.76479171468841,35.7107130643761,35.65663906536641,35.60257102876336,35.54851025234607,35.49445801766852,35.44041558719551,35.38638420148125,35.33236507639698,35.27835940041374,35.2243683319463,35.17039299676438,35.11643448547668,35.06249385109367,35.00857210667418,34.954670223061505,34.900789126713676,34.846929697632994,34.79309276739941,34.73927911731203,34.685489476643134,34.63172452100825,34.577984870856355,34.52427109008325,34.47058368477131,34.41692310205851,34.36328972913906,34.30968389239818,34.25610585668258,34.20255582470857,34.14903393660903,34.09554026962021,34.042074837909055,33.98863759254158,34.14011832544423,3.657521913780215e-06,2.2843330754318885,0.00012257320058495225,0.19213566799979276,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,729.0,0.05,35.87295939574316,35.81887885083742,35.76480029527248,35.71072505033538,35.65665442991453,35.60258973756342,35.54853226358741,35.494483282160125,35.44044404847595,35.38641579594488,35.332399733436056,35.27839704257622,35.224408875108956,35.17043635032074,35.11648055253959,35.06254252871173,35.00862328606191,34.95472378984239,34.9008449611758,34.846987674996555,34.79315275809559,34.73934098727256,34.68555308759988,34.63178973080224,34.57805153375548,34.52433905710791,34.47065280402739,34.41699321907681,34.36336068722053,34.30975553296406,34.256178019628834,34.20262834876368,34.14910665969442,34.095613029212416,34.04214747140297,33.98870993761384,34.140191054614085,3.6364584929060585e-06,2.2844549427402256,0.00012186730833718684,0.19102919638689286,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,730.0,0.05,35.872961105796975,35.818883977177215,35.764808826441836,35.71073696726874,35.65666970597978,35.6026083386214,35.548554148068234,35.49450840115606,35.440472345850736,35.386447208459145,35.332434190888684,35.2784344679612,35.22444918478749,35.17047945420818,35.1165263543067,35.062590926000034,35.008674170712375,34.95477704813718,34.90090047409239,34.84704531847374,34.79321240331072,34.73940250092944,34.68561633222662,34.63185456505857,34.578117812748516,34.52440663271603,34.470721525231205,34.41706293229669,34.363431236659814,34.30982676095724,34.256249766993896,34.20270045515786,34.1491789639725,34.0956853697869,34.04221968660518,33.98878186605519,34.14026336494157,3.615516374111394e-06,2.28457610822214,0.00012116548191443144,0.18992909677318437,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,731.0,0.05,35.87296280600277,35.81888907399494,35.764817308481064,35.71074881557369,35.65668489407171,35.60262683255777,35.54857590651854,35.49453337549423,35.44050048026376,35.386478440071855,35.33246844990423,35.278471677817045,35.22448926232651,35.17052230986448,35.11657189230582,35.06263904457294,35.008724762322906,34.95482999972238,34.900955667315166,34.84710262998734,34.79327170503436,34.739463660334536,34.685679212633026,34.631919025939915,34.578183710046346,34.52447381916172,34.47078985067509,34.41713224404357,34.363501379810245,34.30989757875369,34.25632110117106,34.202772146296354,34.149250851855136,34.09575729375674,34.04229148592457,33.988853380264985,34.14033525883874,3.594694858577441e-06,2.284696575919085,0.0001204676969450702,0.18883533245397643,35.9,24.7,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
